height,weight
175.77302920000002,58.559364637081
175.6024174,63.264024698721
171.10547440000002,63.906674368537
178.0361438,59.688945716092
178.248564,54.940559349984
173.2929224,59.653157278099
173.0484728,61.937085579523
178.4161024,64.178602994352
181.57830080000002,63.779804582648005
175.7801158,50.866438041881004
177.96017239999998,60.53507692309
179.21485619999999,59.783519725237
168.3675576,54.444011782545
161.1014558,55.835950688364
169.5884594,58.124777787384005
174.9740214,52.378987158883
164.78082360000002,46.308469752699
170.4155088,59.12712620661001
173.60292940000002,60.864929294554
166.6512542,44.7429546546521
172.0989954,51.963496547963004
172.773848,56.014892878329
171.8613022,55.81363394376
168.439084,57.369092898964
176.37013240000002,58.24897137829
162.1440496,57.694273269017
172.0158358,55.363761031194
177.92948919999998,57.881289403168
178.2724908,59.711942849251
167.5025352,50.754945037335
177.81778000000003,55.35595924243
174.27267659999998,58.311431047639005
174.7727518,60.18227277770401
177.19578479999998,61.717229357784
166.25669059999998,52.589635455511
174.8163636,62.098655181717
167.13276199999999,54.376834752548
170.72543960000002,49.444063088035
176.3273334,58.182520096085
175.1176584,61.36710140738101
172.57141000000001,48.468975570246
166.68765240000002,55.925172307543
168.9000178,49.674850885891004
172.5373486,54.117515994619005
174.991141,63.611884687274
178.41214,60.77416546131701
173.39622419999998,60.137593929259005
180.9282894,59.283978448156006
175.50757380000002,52.418812568969
163.5682022,56.152059211017004
180.583459,58.124550991199
173.27544720000003,61.672505150102
167.4297134,52.901253413701006
171.289726,57.526444092117
187.70871780000002,68.669938564381
177.7529846,59.149442951214
176.5772948,61.782365222116
165.5682998,51.436875806393004
172.7420726,56.848142062019
173.579536,57.871401089502
165.56779179999998,48.605325436668004
173.38570860000002,52.824823099356
174.16437100000002,60.70889351927401
163.82174500000002,51.206088008537
174.5247462,59.310286805616
174.9843592,62.485569473327004
176.6318794,56.882116130532005
171.19508560000003,62.807075745183006
168.84703340000002,54.802304395608004
167.6709118,63.572739665743
184.0086236,62.024084596089004
162.8811068,48.132455390943
180.2920448,72.10131948419401
171.4531496,49.344862436716
182.918481,62.947644020646
165.8910322,52.577524539232
170.3707286,66.35702571051401
163.5543592,49.839142042305
176.1998762,63.071973689263004
173.6831934,54.385770522237
165.8878572,58.19903085835301
170.527726,57.716363217436005
173.7224872,52.267720950522
168.381172,56.607193795075005
170.653964,57.584050323107
167.61856240000003,50.47172196150701
176.3621822,55.614461534093
172.65556020000002,56.339982529908
172.1137782,56.53815703636101
165.8077456,54.211953926053006
187.5374456,63.184646033971006
169.7053248,47.548500573805
169.9110394,55.811093826488005
166.96862720000001,53.928640131751
167.5963882,55.108706041543
169.12325840000003,54.09034581165601
170.4668676,61.245810807643004
167.3220174,52.72013398036
169.6229018,49.520085169247004
174.5888558,56.346922493169
168.2157164,64.03114011486501
167.53758720000002,58.581499944737004
174.2026488,58.000538837241
169.14741379999998,54.85038518682801
170.0929796,57.899523816442006
172.923581,46.02570026924101
178.28323500000002,65.767582425699
166.4245846,50.327116713951
171.345987,60.26541625912501
171.221019,66.378027037245
176.9404132,66.038240992878
167.12689459999999,54.813508127147
167.90817320000002,52.517514268681005
173.3292698,58.196762896502996
172.7810362,57.820235870166
181.3317176,58.003623265357
166.958264,55.111336877289006
168.74129320000003,51.126573266076
177.83324860000002,61.23587713474001
176.48290839999999,58.367767219993006
174.3142056,56.429703100694
173.641385,63.51472520162001
173.7113112,53.30572173003001
174.6862902,65.26001256366901
177.605944,64.033770950611
181.7507668,70.73382920711799
173.8570056,60.785595989041
169.4535092,59.011233356075
169.3776902,48.183529891805
172.5599546,50.824526106893
175.002317,61.774019122508
170.9214514,59.52764826932
176.7131848,59.56715616474701
171.8939666,54.216126975857
175.36553700000002,53.068719716705004
172.637831,62.834109850435
167.23314280000002,49.737219836766
167.0631152,59.038176742853004
180.69829239999999,62.19268488001801
172.28959700000001,51.60021441883
165.276022,52.150648759825
177.05692299999998,57.930504175313004
177.6217682,55.336999081364006
167.9338526,53.506073479859005
174.2786456,57.930141301417
175.253904,53.506617790703004
169.6509434,56.769534504298
172.7800202,64.003062747162
176.9683532,65.98961589081401
182.42732120000002,52.64619842405
184.77677039999998,61.573259139546
170.88995540000002,60.29367506377601
171.221781,52.463491417414005
174.07001,51.853953990608
173.9170004,67.56349069624001
174.0374218,64.49530118708601
161.86223660000002,60.828551186480006
171.9702682,64.361400719462
176.456721,62.933401220228006
169.42302920000003,60.98504055413001
165.68740040000003,53.077882282579004
177.53261419999998,52.469388118224
177.36941919999998,61.13994234848501
166.110666,54.69171857580201
173.5382356,54.468959362895006
167.484933,38.264961614726005
178.049047,63.021851732378
167.78048740000003,65.101618108065
173.3164174,55.852960402239
165.6526532,52.401757495857005
175.67079420000002,54.877600729027996
171.7056256,54.724694741101004
170.9069734,56.261420331424006
169.7818042,53.171821262406
172.93033739999998,58.041588946726
169.08757139999997,52.95813389689901
178.2311142,55.336318692809
172.3418702,56.243276636624
169.2226486,49.375797436350005
161.76792640000002,47.471798104038
172.810424,59.98668374776
170.03014000000002,57.689419830658004
168.30781679999998,56.753885567533004
179.654454,60.47384195314
179.5994376,55.490857613268
186.1025488,59.086575048732
162.0271334,52.953779410147
172.31636859999998,57.086141978558
172.1626732,45.64363941599
170.7870854,53.748201086965004
169.56280539999997,62.199080532435
175.3386892,53.841006085867
174.05736080000003,56.319888387917004
164.2216426,56.673735795754
165.463093,57.329040692693006
169.52274960000003,55.123039560435
170.1780442,60.461640318387
178.4759194,57.79093380306401
171.64471640000002,56.7353336396
168.4167828,46.634466589018004
175.0238308,60.88171221224401
166.6377922,45.80185243464601
172.7248006,66.173955829982
177.640361,70.444981585902
178.170586,62.921199585475
169.3256456,52.735147887807
176.2931704,54.707186075619
169.6871892,51.894731944671
171.9592192,60.482278771222
175.6013252,42.070488200933504
171.5457326,59.775536499525
167.07896480000002,53.699213111005
168.2945326,59.487097111442004
171.17156519999997,59.05922342882101
164.9559058,58.59669528913201
175.9127546,64.92925300746501
175.4565706,62.927187004759006
176.8958362,59.399190910136
175.455707,56.382983086584005
172.75312160000001,61.402889845374006
174.8958656,56.33562804315601
160.5066132,50.457116287193
166.5628114,58.69653096976899
175.5673654,57.943885150228006
177.260631,55.034861203707
171.4043562,53.622918874371
175.48374859999998,55.947942644517
174.12436599999998,68.90603339296601
173.2617058,52.304099058596
170.437048,55.512630047028004
180.9409894,58.61878523755101
175.56342840000002,62.723841545288
166.3661392,65.34292924890501
169.13113239999998,54.815821448234004
172.7157074,51.393557735058
184.34677380000002,67.731637387799
172.658659,59.256082517401005
169.2236138,55.51380938719
170.93117959999998,60.72136730944901
167.5371554,61.159492179632
169.0118794,62.521493989031
172.9161642,51.111332562444005
167.2155914,54.973762311468
175.8625134,52.129647433094
164.3230902,50.065802149594
175.8028488,57.167924682869
170.60651679999998,53.841777192896004
172.330618,54.118468538596005
175.9556806,68.374377776089
172.47989379999999,54.936477018654
170.37303999999997,53.708284958405
177.8388874,64.75439314882999
177.9385316,66.056883639285
180.00253560000002,57.761586376725006
167.788844,52.602109245686
165.703123,47.375046851517006
174.602902,62.818234117485005
176.57942839999998,65.999912437613
178.5814056,56.429839178405
170.9415428,56.330094216242
171.71878279999999,57.227889594183
172.3533764,62.964290860625006
168.8220144,55.13483296205501
175.0586034,51.825423030535
173.91090440000002,58.695850581214
176.579022,62.395395310171004
178.4084824,61.007992328052
172.3555354,57.928417650411006
172.731049,52.467437671033004
170.53516820000002,59.688492123722
172.97224740000001,57.871083574843006
175.2365558,57.02613170800701
176.08849719999998,54.425868087745
178.0358644,63.896468540212005
174.60732159999998,62.10423436786801
163.03327819999998,53.739764268883
167.87047959999998,58.76361728129201
175.8802172,68.97842673521801
176.9494048,54.823260363102
173.8051134,61.735146256399005
173.4467702,58.994722593807005
176.2171736,59.77181704209101
173.617001,63.2217045306
183.7052206,76.30739081273
178.7438386,57.898616631702005
166.9523458,59.78383723989601
168.9005258,55.726589567957
179.8660106,63.599683052521
171.13450659999998,64.72441069317301
172.2046086,62.337154049863
173.12817800000002,57.170419440904
174.89886280000002,65.135183943445
171.9920868,55.61949640940001
164.23657780000002,49.262127188428
166.97251340000003,45.659379071229
173.79800139999998,52.680081774089004
174.9792284,63.74301824144101
173.41512179999998,57.012342499959004
175.71834299999998,60.932378479973
184.4292984,61.899437412813
167.74558779999998,58.006390178814
175.84115200000002,55.853595431557004
174.9475038,52.769802344875
168.8094668,56.498603781697
176.0332776,57.055252338161004
171.65952460000003,48.80222988448501
176.3221264,64.874413689932
171.3704218,53.861100227858
168.7797742,53.970960299872004
174.65509899999998,59.81722163832801
161.9727774,54.144912973767006
175.3530402,57.208112966851
168.8837364,57.430327868914006
169.52528959999998,51.509813459489
171.9426076,52.544729810881
169.3942764,59.091201690906
170.25307579999998,56.905067904454
167.4138384,53.145376827235
177.877216,62.286578500608
175.9452412,67.786975656939
177.995453,68.523972539715
164.8699268,53.070035134578
177.0060976,62.676804016519
171.6157096,57.88791185177
162.19243659999998,54.771913706818005
181.912006,65.43237766426901
165.07442220000001,47.987305832543
164.1032786,54.502162324379
157.5223164,49.480032962976004
165.8243064,57.13948444127001
171.9621402,50.000620926025
179.9791676,60.994838149322
173.153705,52.392957803879
171.3231524,56.748306381382
180.44728960000003,52.803277461781
172.2890128,60.506682040728
170.57339520000002,49.327172334286004
173.48934060000002,60.962179498682
166.1466832,59.515174479144996
174.415577,59.344306233366
177.9710182,57.644242030606
175.6006902,54.161968046879004
170.2327812,47.881936324992004
166.4277596,60.996062848721
178.30312320000002,60.187035497589
171.8783964,57.17894697746001
177.1207278,57.312847445084
171.74766259999998,64.573545870911
179.8215606,56.511848678901
176.9314216,55.501743830148
169.50123580000002,55.896097036626
171.65340319999999,59.604260020613005
165.7430518,56.38320988276901
179.6132298,58.233821393132004
181.0352996,62.07547661161001
169.0601902,53.549709065853
172.8278738,55.110066818653
173.0171546,54.104996845207
180.941218,57.40415558916501
169.98662979999997,58.625770560049006
180.60367739999998,61.135361065548
176.3132364,66.257371466825
175.6868978,73.668345044833
174.18621500000003,59.052510261745006
176.792001,59.962235119017
175.3892098,57.81447524706701
173.4489546,56.856261365442
175.9020104,61.124248052483004
173.3260948,55.310826801615
171.924472,57.002408827056
174.85570819999998,66.20452795572
176.58234940000003,54.395114525059
170.12076720000002,50.579767664041
182.89346200000003,62.902375502119995
171.3098428,61.241819194787
167.7978356,52.84759343633
166.559738,56.226176204275
173.4863434,62.12038225624
180.4061162,69.435783921889
179.7528028,57.31457109609
171.47062480000002,65.79874422151799
176.5537744,61.313849663143
168.77157,49.35357141022
174.165006,50.128987566735006
170.2129184,62.717536611345
174.4981016,54.209323090307
173.30453020000002,52.308907137718
178.8341102,60.04129626910801
166.8777206,42.635133590880606
166.88587400000003,57.78998125908701
173.940597,60.91854391268801
169.23743140000002,56.686391022877004
169.780839,56.27811253064
177.5392436,60.576172391812
171.841922,60.849824668633005
173.50529179999998,59.079907240893
177.1611392,62.63815794659501
174.1908124,57.427697033168
173.08771579999998,59.786921668012006
172.6715622,59.754580532031
164.656389,53.354301472857
175.787939,57.240771617491
175.934624,57.839014594284
180.18836199999998,64.627160489045
175.4587804,63.25073444228
168.15264820000002,50.040491695348
180.4867866,59.85337295021701
175.2471222,58.605812495769
180.2406606,56.404800879581
167.7033984,57.390819973487
177.454814,67.689725452811
169.7431708,64.48164805674901
175.4993696,57.67136685433201
169.70819500000002,55.490358661661006
170.5148482,51.104392599183
164.0186712,60.901443480339005
174.4481652,54.74569606783201
171.5445896,52.51828537571
180.79039279999998,58.370760929635
179.1592556,61.126606732807005
181.6966394,53.678982891303
169.6034454,48.151415552009
168.4943544,57.326046983051
164.670613,51.878085104692005
173.69147379999998,59.093424293519
172.8479652,55.930932930642
175.49238459999998,55.72704316032701
177.5725684,57.013476480884
173.7547198,50.677471460539
173.54699860000002,56.949247801292
170.06709700000002,54.417567347374
179.19232639999998,60.148298709191
176.220247,60.179823378906
171.5011048,53.275376400477
164.7734068,46.200605487113
175.6002584,58.260220469066006
174.7822768,60.800156304118005
171.61372839999999,57.946924219107
173.1460088,57.886188200764
167.1494498,63.229460960127
164.9038104,51.681452812297
173.6238336,66.913402111556
169.45726839999998,60.170071142951
175.72217840000002,60.243371669942995
167.35539300000002,47.669927251254
167.7348182,57.841509352319
176.3825276,59.29835732628501
170.55711380000002,58.323587323155
166.8638268,55.59677143166301
176.3451642,71.348310790757
169.0243762,54.934435852989004
175.3735126,66.907641488457
171.75571440000002,53.29392832841
176.761267,60.07703934786401
173.0335122,53.604366946438006
180.91508140000002,56.123845765603
168.739439,59.132569315050006
168.4479232,55.741149883034005
172.78918960000001,48.928691437241
173.450504,53.79197275067
169.9668686,56.992384435679
182.3096684,67.40455192979199
167.755189,68.16540777123001
175.296957,57.636984552686
174.51689760000002,58.382871845914
165.13048,53.715905310221004
167.78876780000002,56.874994730323
180.7566362,67.706644448212
171.58395960000001,48.692415171708
174.839757,60.644936995104
173.01999940000002,56.631370268396005
172.47941120000002,51.121130157636
171.807759,57.987566095459
177.2483628,60.854632747755
172.7171806,62.869308618347006
176.313211,57.17259668428
178.8919206,58.779039421872
171.8949826,60.829186215798
172.4161144,48.137535625487004
172.895387,57.631677521957
170.165649,55.303841479117004
181.8053006,68.37292628050501
163.4887256,52.619481833457
172.5424794,56.914411907276005
177.5933202,59.697246456463006
177.64414560000003,58.54498575895201
169.66605639999997,58.56408199772901
178.08242259999997,67.205334160888
175.1282756,47.80319268956001
172.79330439999998,50.142232463939
176.1781592,53.814289495274
173.86010439999998,55.707992280787
166.88516280000002,56.647790312190004
176.6741196,61.584009278715
167.249729,52.823689118431005
174.7515682,56.863110610229
175.357409,60.38312347914001
171.10334079999998,62.746702600736
178.70901519999998,56.47098000636401
177.5162312,62.015375622585
165.4891026,52.170062513261
176.2990378,60.162949742742
174.0121996,64.923719180551
166.9174208,61.118033837014
162.5170232,55.621582934302005
177.99519899999999,69.655186551258
173.8005668,57.283726814930006
173.321091,61.108236241822
172.2845424,61.052943331919
168.43443580000002,53.702841849965
177.1682512,55.020618403289006
166.90088540000002,60.003194510028
169.8809658,63.077326079229
170.888914,50.21176817426
179.4092678,69.90189544130101
177.641758,56.317665785304
167.3268434,61.01602091300101
184.0152276,62.714678979414
177.9791208,67.621595878837
171.9195444,57.609632932775
167.932354,53.443250936614
177.656617,67.54425837975201
173.33765180000003,58.15739107878701
174.7556576,58.828390271728004
169.2101772,56.956414560738004
178.2750054,58.420293216439006
166.5978634,56.33027565319
174.4869764,68.681459810579
164.81143060000002,48.525447820311
177.3426222,66.053073463377
168.50263479999998,55.153475608462
178.926236,59.39274989848201
177.77874020000002,61.516333297111
178.1458718,56.214382802655
170.635422,59.872151674335
173.236636,53.28984599708
172.1134734,58.81174343174901
164.58572619999998,55.506370472322004
168.85592340000002,51.975652823479
170.1377598,52.861700159037
166.8777714,63.244701663759
169.74070700000001,56.01058375081401
168.5325814,60.12330576960401
178.1426714,65.045735528081
178.093751,60.30188508567301
163.98608299999998,44.859015334364
173.1193896,55.535218947054005
170.55464999999998,47.480552436779
180.0587458,64.766050472739
173.1319372,59.38807789707101
180.8392878,65.23882979999
172.52807760000002,64.538573899184
165.8671816,48.962620146517004
168.67520240000002,47.939769352167
181.11843380000002,56.880800712659
175.41232380000002,48.271073219215005
167.5242268,53.767524121927
176.8799104,62.04399730113201
180.606573,66.194004612736
168.1950154,58.802354069690004
167.98211260000002,49.21273097933501
172.17415400000002,54.999753154269
169.3605198,61.57058294456301
177.7849632,62.37013021516201
180.70601399999998,56.247812560324
174.3437458,58.450502468281
175.4771192,60.636726973207
172.6536806,48.315978863845004
167.5081486,51.273990786326
167.69339079999997,57.136263935443
180.9388304,63.636514752965006
171.5179196,64.96758156273
180.516149,66.136625177931
173.41032120000003,58.136797985189006
170.9910728,60.864793216843
175.2307392,63.601179907342
173.74616,66.381111465361
170.41368,59.909754481807994
169.59239639999998,55.3972361481
166.74175440000002,59.63347136924101
165.966267,58.747786907579
173.1847946,57.037017924887
179.4744696,69.462409794008
167.49778540000003,56.497605878483
176.8549168,61.154457304325
173.481111,52.338980311849
177.954305,53.506572431466005
173.8274908,56.501597491339005
175.94610480000003,60.964764975191
171.9709794,58.65366649080401
180.06860100000003,60.392331404251
179.17955020000002,66.84177987633299
181.8153844,70.31280476928401
173.79444540000003,57.284407203485
176.1688374,60.990256866385
178.9303,60.794803914152
171.1490862,58.479305583776004
171.4694818,55.816491575691
174.0421716,50.883447755756
169.69379320000002,50.686361870991
183.85871279999998,67.341003638755
174.0317068,62.026896868783005
179.82669140000002,60.421588112116
168.196387,53.018370963635
173.5116418,56.632912482454
170.61560999999998,55.148168577733
172.139356,55.88121920689
171.3821312,62.199080532435
172.14756020000002,55.10879676001701
175.7705146,68.465141609326
177.90914379999998,64.546602484133
179.2472666,61.122796556899004
168.7926266,60.58111654864501
171.9105528,61.729158837114994
167.0212052,43.182973383519204
176.161446,54.313331820748
179.299108,69.360895821602
170.8817004,63.593242040867
173.9608662,65.884427820211
170.2355752,54.197711125635
167.0713702,56.02410080344
167.5531066,50.201516986698
173.1992472,50.573326652387
183.098313,63.26928637021301
169.80809319999997,60.36770133856
175.5375966,60.563471805452004
164.060886,51.151520846426
170.27776459999998,56.607193795075005
175.2385624,55.983458927088
179.3207488,64.45189239727699
178.02829519999997,52.744355812918
166.83837599999998,59.477571671671996
170.42942800000003,59.53368104784101
167.7398728,57.716091062014
175.9311442,55.543428968951
169.1983154,52.273390855147
173.0181452,57.585002867084
177.11569860000003,65.06505856304301
162.6118668,56.87005057349
168.2433262,49.445877457515
184.0677294,63.158700550407
168.1972252,46.348975551340004
181.096412,65.494111585826
160.33877,37.6868445313899
180.16306360000002,65.949518325306
173.3674206,61.20172162927901
164.5415556,61.08891320686
166.19174280000001,50.573870963231
175.0405694,54.33814332338701
165.0221998,43.4107221124962
168.0270198,53.142428476830005
167.5990044,57.713097352372
175.87849,65.734833056585
173.5323428,55.72218972196801
178.0948178,60.8675601303
174.33343340000002,56.688885780912
172.0669406,61.617847269517
164.0494814,54.804028046614
164.240591,56.706938757238
167.40558339999998,60.57608167333801
167.0722846,56.498694500171005
170.562524,61.674546315767
183.49821060000002,65.123980211906
174.57925459999998,59.226689731825
171.6282826,57.69332072504
178.7203436,64.064116280164
161.6007182,48.726525317932
168.1660594,55.48496091245801
168.20169560000002,50.623403250035004
177.983388,62.54653228785501
176.92700200000002,64.806646989854
168.2760922,51.906797501713
172.898816,58.183926232432
170.55612319999997,61.041059211825
174.6658686,63.549833251058
173.026705,55.327836515490006
166.9538698,50.541439108776004
175.7029506,61.269261533172006
178.72331540000002,60.319892702762
179.79534780000003,53.413495277142005
180.0373082,61.229390763849
169.21855920000002,68.770091759677
177.756566,58.481074594019
169.99879639999997,54.502525198275
181.50347240000002,56.971519186659
176.94513759999998,57.982349783204
176.04595220000002,61.74997872689801
169.158285,52.745580512317
163.0733086,57.641475117149
173.30549539999998,57.024045183105
178.0291334,54.918650838513
180.27777,55.673111027534006
164.92560360000002,54.183649762165004
169.92869240000002,60.284603216376
175.7629962,60.268228531819
173.77384600000002,56.40357618018201
168.443402,59.973892442926
183.2220618,64.77480480548
166.9951702,58.78783911385
177.7155958,58.301406656262
165.38999180000002,51.252263711803
171.2796676,55.374329733415
168.650539,53.70352223852
170.6567326,59.025929748863
171.9223638,50.658284503288
172.1477126,64.52133738912401
161.6185998,55.612647164613
168.77538,55.710124164926
182.685182,54.028430453151
172.5222356,63.245971722395005
172.74903220000002,64.10861369166099
172.1237096,54.334469225190006
175.7626914,61.83643343262
170.1827686,53.709827172463
170.42533860000003,62.456040610040006
177.4226576,58.54879593486
171.2666628,56.00241908815401
173.000416,52.358666220707
173.4675982,58.93571022647001
176.4074704,61.668740333431
175.4687626,57.97518302375801
180.1305262,63.09533369631801
163.0823764,49.538274223284006
180.602001,56.524594624498
183.0964842,61.78880623377
168.0240226,54.645270717114
171.5236092,52.691965894183
170.62668440000002,52.394137144041004
185.241057,64.40834752975701
166.47444480000001,61.455824074953
175.4755698,61.29416375428501
165.83637140000002,49.101101897078
174.0775538,56.756969995649
181.17317079999998,64.815945633439
169.877613,58.194903167786
172.4963784,58.18138611516
170.1860452,46.976974187605
173.4206336,70.808898744353
168.1550104,47.611822068657
163.17503560000003,55.173388313505
171.2909452,59.877186549642
163.8320574,53.708919987723
174.99601779999998,61.41178025582601
178.63586320000002,63.803799619021
163.3662468,50.652796035611004
170.4658262,58.074701189736004
172.75063240000003,59.181874805669004
173.3617818,58.15630245709901
172.13257420000002,64.78215300187401
171.3049914,55.828330336548
166.9689574,53.468153157727
176.8950488,59.387669663938006
182.69757719999998,58.592114006195
176.261649,65.579659106808
170.5538118,52.554799561495
175.633126,52.858116779314
169.9410876,64.407712500439
172.30852,59.93334128504801
172.9641956,61.35322148085901
167.9979622,57.637256708108005
180.7562044,58.89624769028
171.5962278,61.011167474642
177.83248659999998,55.048378256333
184.31334740000003,64.931112736182
169.1696896,56.596579733617006
174.03577080000002,54.501209780402
168.51980519999998,63.238169933631006
175.3283768,59.726457805090995
175.5761284,59.4523519359
173.34428119999998,58.917747968618
173.956726,55.94789728528
179.5338294,62.383193675418
178.7136126,62.091624499982004
171.7649854,53.706425229688
176.393602,52.727436817517
172.52914439999998,56.627968325621005
173.71941379999998,54.876013155733006
168.44802479999998,47.681992808296
180.9212028,65.969431030349
165.84089260000002,49.074702821144
167.6472898,59.138375297386006
171.749085,53.304224875209
175.52101040000002,61.632407584594006
175.25347219999998,57.838742438862006
175.4512874,68.673794099526
173.58578440000002,51.020024418363
182.0721784,71.10305339629801
174.6926656,62.690910739226005
168.1020514,49.699435592345004
183.8221368,63.491229116854
169.80293700000001,56.511848678901
167.0224752,59.194847547451
177.018823,68.52796415257102
168.349041,49.338239988114005
168.8529008,48.077479995699
174.5465648,65.058798988337
173.4627976,52.046730747858
171.8740784,56.142760567432006
181.09907900000002,63.265657631253006
170.3671726,52.535113652637
179.5284192,66.482217204634
181.3588956,69.852907465341
180.34995679999997,62.409728829063006
168.350946,57.120297484019005
172.85672820000002,63.36408717554301
162.9751884,57.315251484645
169.8743364,51.678096228759
179.1453872,58.858372727385
166.258113,52.704031451225
175.5478074,63.108034282678005
172.57321340000001,57.597839531155
170.721528,57.077886597424005
171.79848800000002,51.49362021188
178.037871,55.899453620164
163.61039159999999,55.816990527298
177.2335292,58.12015114521001
169.1177974,58.030657370609
173.100873,50.107351210686
168.101391,58.03097488526801
169.65706480000003,53.600012459686
170.600878,58.841952683591
172.76836160000002,59.243427290278
170.07425980000002,47.645977574118
174.5080838,55.623986973863005
176.98864780000002,62.743572813383
168.9809422,48.869180118297
168.8333174,64.156875919829
181.4739322,69.715605054942
169.2312592,61.03316670458701
162.585781,49.740621779541
165.1841248,53.162341181873
169.6012864,56.374410190791004
175.0550728,56.79851905674101
180.9223204,60.43011564867199
180.6024328,55.612329649954006
177.3097546,61.173825698524
170.41182579999997,50.553141791922
170.89013319999998,53.000363346546
182.53946220000003,64.93297246489901
170.6930038,45.3246868691771
173.8403432,58.024987465984
170.69506120000003,61.987026099459996
176.18933520000002,65.949926558439
175.365664,57.461897897866
167.400224,58.149770726971
168.7770564,55.716020865736006
167.8434286,60.44440380832701
176.15832179999998,52.961717276622004
179.91731860000002,65.33793973283501
171.86656,60.107928988261
165.88653639999998,56.237833528184
169.33715180000002,51.32048400425101
170.0090834,56.223318572344006
172.0580252,60.771716062519005
163.2641388,58.12872404100301
169.7594268,55.01522065408601
167.37909119999998,55.660637237359005
171.84725600000002,56.886652054232
174.4717364,56.642846155357
167.8432762,52.884470496011005
169.9601376,58.916659346930004
176.4891568,56.19510512693
174.2440254,62.44021023632701
175.799115,59.36639618178501
171.7888868,64.396780924322
166.964487,57.031710894158
167.8926538,47.359942225596
171.8384422,53.101378367345
171.69432260000002,59.768460458553
176.7296186,56.913958314906004
167.8655266,58.773505594958
178.00386039999998,59.014771376561
165.1242824,59.842668170285
175.6781856,64.62081019586499
176.8164104,57.89793624314701
181.5685218,69.542650284261
176.46429020000002,57.49777705433301
175.266858,51.72123286314601
176.677574,60.767044061108
174.33914840000003,57.872444351953
170.6946548,57.373039152583004
167.8333956,54.778127922287005
168.1058868,57.44652111652301
179.8517612,60.36166856003901
170.58132,57.136717527813005
165.85514200000003,55.030098483822
175.85674759999998,58.868306400288
175.0255072,58.991910321113004
183.76341200000002,55.973525254185
173.4707478,62.268752320467
173.602269,57.948874666298
171.3604904,60.63863206116101
174.9247962,51.676644733175
169.22676339999998,61.514745723816006
164.5207022,55.610651358185
171.97443379999999,53.953542352864
185.39968000000002,60.903983597611
180.2179276,56.370055704039004
172.6101958,59.28366093349701
170.71235860000002,56.553760613889004
168.57875860000001,58.551472129843006
171.8029584,55.313593715072
177.1508776,57.274609608293005
173.1653128,61.059066828914005
169.9186594,59.805065362812
171.441364,46.98436774323601
168.9498526,52.794749925225
169.8836328,56.022966822515
177.108358,68.192850109615
177.249963,61.345510410569
166.1171684,51.010272182408
172.7157074,62.362645941057
183.5297574,60.232621530774004
179.8208748,57.165611361782
165.57716440000002,64.119409190067
171.989242,61.646151433405
177.93070840000001,61.083243302235005
170.9546238,55.348792482984
168.6512502,58.218671407974
177.1303798,59.255220691898
174.5401386,59.74582619929001
162.26629979999998,49.26611880128401
173.75761540000002,51.966853131501004
172.54857539999998,60.560750251232
179.5697196,61.62691911691701
175.1351082,67.181248406041
168.89620779999998,56.026776998423
